Chr	Target.Start	Target.End	NumberOfTargets	OriStCoordinate	OriEndCoordinate	CBS.Mean	LogRatios	Above.PValues.Cutoff	Calls
chr12	74760	75087	327	132414431	133811026	0.0777	0.0777111874091394	0.0152905198776758	No
chr13	75088	75137	50	19601053	20438709	0.124	0.123989533949256	0.08	No
chr13	75138	75173	36	20539293	20662751	-0.0759	-0.0758762142652296	0	No
chr13	75174	75404	230	20662751	23249129	0.0418	0.0417536052065498	0.0130434782608696	No
chr13	75405	75473	69	23250829	23939423	-0.1251	-0.125115710562976	0	No
chr13	75474	75476	3	23942497	23949432	0.7423	0.742291863528569	0	No
chr13	75477	75682	206	23985343	25671841	0.0083	0.00830564690080743	0.00970873786407767	No
chr13	75683	75684	2	25672275	25672555	0.8259	0.825941601903863	0	No
chr13	75685	75932	248	25715610	27643212	-0.0326	-0.0325845819257331	0.0201612903225806	No
chr13	75933	75936	4	27645271	27664372	0.6256	0.625557467311528	0.5	CNV
chr13	75937	76162	225	27669935	30066961	0.0037	0.0036511897003093	0.00888888888888889	No
chr13	76163	76164	2	30071254	30072729	0.7224	0.722355804334867	0	No
chr13	76165	76303	139	30075128	31549682	0.0126	0.0125866670297721	0.00719424460431655	No
chr13	76304	76820	517	31710812	37271984	-0.0547	-0.0547248078254873	0.0154738878143133	No
chr13	76821	76826	6	37393393	37402336	0.3955	0.395515794828797	0	No
chr13	76827	77037	210	37402336	39585571	-0.0576	-0.0576375223664708	0	No
chr13	77038	78363	1324	39586158	53232658	0.0104	0.00949457273249489	0.006797583081571	No
chr13	78364	78367	4	53233203	53237383	0.8202	0.820161793363503	0.25	No
chr13	78368	78647	278	53238059	73401262	-0.043	-0.0430117001014433	0.00719424460431655	No
chr13	78648	78649	2	73401861	73409534	1.2225	1.22254674277545	1	CNV
chr13	78650	79461	811	73428156	98674297	-0.0507	-0.0532093465535739	0.00863131935881628	No
chr13	79462	79574	113	98674297	99461002	0.0651	0.0527195325913944	0.00884955752212389	No
chr13	79575	80268	694	99461298	111109870	-0.0532	-0.0548683684233626	0.0100864553314121	No
chr13	80269	80358	90	111109870	111531983	0.1184	0.118403939094371	0	No
chr13	80359	80457	99	111531983	113140240	-0.0231	-0.023056581151234	0.0202020202020202	No
chr13	80458	80465	8	113143858	113176882	-0.3655	-0.5603605012631	0.125	No
chr13	80466	80530	65	113181134	113571478	0.0192	0.0191853382266911	0	No
chr13	80531	80855	325	113622690	115092770	0.101	0.100992062686357	0.00923076923076923	No
chr14	80856	80920	65	20201831	20764101	-0.0751	-0.0751253095190082	0.0153846153846154	No
chr14	80921	80930	10	20764410	20784806	0.1781	0.178125934692127	0.1	No
chr14	80931	81197	267	20794577	21680179	0.0701	0.0700988605534019	0.00749063670411985	No
chr14	81198	81200	3	21681243	21698658	-0.5489	-0.548930549234516	0.333333333333333	No
chr14	81201	81371	171	21699007	22111757	0.0955	0.0955189095355471	0.0175438596491228	No
chr14	81372	81398	27	22133252	22321069	-0.1225	-0.122456421953321	0	No
chr14	81399	81456	58	22321133	22675972	-0.2352	-0.235248888788243	0	No
chr14	81457	81524	68	22689781	22980048	-0.5048	-0.504793029623098	0	No
chr14	81525	81548	24	22981764	23006632	-0.3271	-0.327055057392226	0	No
chr14	81549	81644	95	23008003	23349296	0.1074	0.107400060033142	0.0105263157894737	No
chr14	81645	81648	4	23349757	23352575	0.6136	0.613598558262645	0.25	No
chr14	81649	81853	205	23353810	23790789	0.1202	0.124549042484002	0.00975609756097561	No
chr14	81854	81857	4	23790829	23792798	0.6439	0.643873727980528	0	No
chr14	81858	82190	333	23793217	24614762	0.1061	0.106086009050433	0.00900900900900901	No
chr14	82191	82192	2	24615004	24615466	0.7824	0.782389218345606	0.5	CNV
chr14	82193	82260	68	24615781	24658500	0.1612	0.161179535045166	0	No
chr14	82261	82426	166	24658500	24836886	0.064	0.0639506166818966	0	No
chr14	82427	82428	2	24837158	24837598	0.7359	0.73591766156636	0	No
chr14	82429	82484	56	24838452	24901155	0.0897	0.0897184195115703	0	No
chr14	82485	82764	280	24901155	31806865	-0.0092	-0.0091794573386928	0.0107142857142857	No
chr14	82765	82766	2	31813161	31814463	-0.8656	-0.865561902666155	0.5	CNV
chr14	82767	82870	104	31816903	34269227	-0.0549	-0.0549164493591466	0.0192307692307692	No
chr14	82871	83096	225	34269227	36295863	0.0853	0.0853283091025542	0.0355555555555556	No
chr14	83097	83263	167	36300629	39516718	-0.0686	-0.0686122784517059	0.029940119760479	No
chr14	83264	83491	225	39517731	45644748	0.048	0.044034673498988	0.0311111111111111	No
chr14	83492	83572	81	45644748	50070417	-0.0622	-0.082563970944537	0.037037037037037	No
chr14	83573	83616	44	50074095	50160067	0.1946	0.194645549422415	0	No
chr14	83617	83631	15	50175859	50219336	-0.143	-0.142964799412992	0	No
chr14	83632	83716	84	50219336	50585583	0.1272	0.127150241206815	0.0357142857142857	No
chr14	83717	84770	1051	50586947	60039536	1e-04	0.000246426658083762	0.0123691722169363	No
chr14	84771	84772	2	60041621	60043451	1.0627	1.06268329446654	0.5	CNV
chr14	84773	85261	488	60062605	64749837	0.0017	0.00170829195971506	0.00409836065573771	No
chr14	85262	86923	1662	64804892	78374273	0.058	0.0569066782965919	0.00902527075812274	No
chr14	86924	87261	338	78390711	90456205	-0.0513	-0.0513273634900082	0.0118343195266272	No
chr14	87262	87416	155	90458193	91927959	0.0973	0.0973313744341018	0.0193548387096774	No
chr14	87417	88221	805	91928432	100135334	0.0147	0.0120158744008958	0.0161490683229814	No
chr14	88222	88283	62	100138528	100616069	0.1125	0.112502840059018	0	No
chr14	88284	88287	4	100625735	100706078	0.6157	0.615682005452204	0	No
chr14	88288	88391	104	100706078	101364454	0.1342	0.134180479573572	0.00961538461538462	No
chr14	88392	88467	76	101377439	101532051	-0.1093	-0.109300838773558	0	No
chr14	88468	89348	878	101532203	106859080	0.122	0.119385324383099	0.0193621867881549	No
chr14	89349	89372	24	106877296	107283180	-0.0975	-0.139681357646858	0	No
chr15	89373	89535	162	20450287	24920832	0.127	0.126968456354521	0.0123456790123457	No
chr15	89536	89903	368	24920832	30058740	0.0143	0.014303043027921	0.0108695652173913	No
chr15	89904	89913	10	30064223	30337382	-0.004	-0.00402896243064805	0.1	No
chr15	89914	90699	785	30653817	40505730	-0.2294	-0.227219153964447	0.0140127388535032	No
chr15	90700	90812	113	40509631	40699933	-0.1384	-0.138420155082528	0	No
chr15	90813	90814	2	40700135	40703056	-0.7938	-0.793811155187165	0	No
chr15	90815	90924	110	40703447	40994008	-0.1087	-0.108663671848366	0.0272727272727273	No
chr15	90925	90927	3	40998342	41005073	0.5168	0.516831900131302	0.333333333333333	No
chr15	90928	91075	148	41010898	41384432	-0.1173	-0.117274772871432	0.0135135135135135	No
chr15	91076	91240	164	41387767	41962208	-0.0146	-0.0146044131322771	0.0121951219512195	No
chr15	91241	91558	318	41983729	42576225	-0.1702	-0.170241923002371	0	No
chr15	91559	91570	12	42579819	42621735	-0.4968	-0.496826036267628	0	No
chr15	91571	92362	792	42622706	45266283	-0.1705	-0.171801825198608	0.0151515151515152	No
chr15	92363	92568	205	45270630	45965956	-0.0818	-0.0817652071508517	0.0146341463414634	No
chr15	92569	92892	324	45968237	50521350	-0.3027	-0.30271905701922	0.00617283950617284	No
chr15	92893	93014	122	50526044	51039933	-0.1495	-0.14946511214799	0	No
chr15	93015	93018	4	51040329	51057980	0.683	0.683006019981411	0.25	No
chr15	93019	93489	470	51200974	55495599	-0.2436	-0.246596825000148	0.0127659574468085	No
chr15	93490	93749	260	55495909	57836757	-0.0053	-0.00527347548915996	0.0153846153846154	No
chr15	93750	93751	2	57837758	57838440	0.9196	0.919598072931209	0	No
chr15	93752	94537	786	57839600	64410413	0.0083	0.00826220465604628	0.0152671755725191	No
chr15	94538	94763	226	64410973	65412250	0.1376	0.137625352531197	0.0132743362831858	No
chr15	94764	94766	3	65421263	65425765	0.7788	0.778830294803919	0	No
chr15	94767	94872	106	65425765	65715349	0.1634	0.163351642737683	0.00943396226415094	No
chr15	94873	95685	813	65734827	72311474	0.0325	0.0325132938745346	0.00492004920049201	No
chr15	95686	95870	185	72313223	73562747	0.1015	0.101474478455945	0.0162162162162162	No
chr15	95871	95877	7	73564761	73581692	-0.2897	-0.289679407576722	0	No
chr15	95878	96480	602	73585661	76170458	0.1146	0.115921723354433	0.00664451827242525	No
chr15	96481	96887	406	76171308	79184017	0.035	0.0373331490201337	0.0197044334975369	No
chr15	96888	96892	5	79184644	79189643	0.7439	0.743928547125103	0.4	CNV
chr15	96893	98028	1135	79190033	90246464	0.0525	0.0526471464294123	0.0079295154185022	No
chr15	98029	98082	53	90248776	90375438	0.2138	0.21379521476704	0	No
chr15	98083	98084	2	90375478	90375758	1.1296	1.12962052935938	0.5	CNV
chr15	98085	98464	380	90375988	92397177	0.1206	0.120588503680288	0.00263157894736842	No
chr15	98465	98724	260	92397177	99544588	-0.0085	-0.00845223059216122	0.00769230769230769	No
chr15	98725	98727	3	99645401	99646220	0.8709	0.87091393930394	0	No
chr15	98728	98982	255	99653682	101775815	0.0171	0.0116471868458054	0.00392156862745098	No
chr15	98983	98984	2	101791318	101791884	-1.0944	-1.09436970666847	0.5	CNV
chr15	98985	99073	88	101791884	102389805	-0.0066	-0.0065570716422458	0.0227272727272727	No
chr16	99074	99241	168	96717	427872	0.1972	0.197178057992035	0.0119047619047619	No
chr16	99242	99244	3	431634	447406	0.9501	0.950145134702411	0.666666666666667	CNV
chr16	99245	99262	18	447861	475869	0.1493	0.149294098604937	0	No
chr16	99263	99264	2	475869	476458	-0.5429	-0.542891475910485	0	No
chr16	99265	99278	14	476458	569880	0.0626	0.0625886781310741	0.142857142857143	No
chr16	99279	99543	264	570030	820353	0.1319	0.131920639886383	0.00757575757575758	No
chr16	99544	99545	2	820496	820936	1.1939	1.19392332194328	1	CNV
chr16	99546	100962	1414	822705	3930064	0.1556	0.155093084401303	0.0106082036775106	No
chr16	100963	100965	3	3930064	3930766	-0.5411	-0.54108672924708	0.333333333333333	No
chr16	100966	100972	7	4015715	4027716	0.0675	0.067474291607905	0	No
chr16	100973	101200	228	4029024	4848748	0.3941	0.394065566460557	0.0043859649122807	No
chr16	101201	101334	133	4849679	5135090	0.3221	0.322066648386985	0.0075187969924812	No
chr16	101335	101357	23	5517195	7760941	0.0998	0.0997960068086366	0.0434782608695652	No
chr16	101358	101483	126	7760941	9847515	0.2905	0.290542056087625	0	No
chr16	101484	101548	65	9847515	10567987	0.1327	0.132741623205359	0	No
chr16	101549	101560	12	10574678	10623548	0.2701	0.270130994453067	0	No
chr16	101561	101706	146	10623779	11770669	0.3777	0.386424437892133	0.0273972602739726	No
chr16	101707	101838	132	11770731	14014183	0.2664	0.266370530635685	0.00757575757575758	No
chr16	101839	101873	35	14015856	14355387	0.0864	0.0863596907249366	0	No
chr16	101874	101911	38	14397698	14766529	0.2866	0.286622924267961	0	No
chr16	101912	101952	41	15082026	15489909	0.449	0.449018947216976	0.024390243902439	No
chr16	101953	102067	114	15494653	15960298	0.0643	0.0642944994127411	0.0263157894736842	No
chr16	102068	102138	71	15960298	17201909	0.218	0.218005768610614	0.0422535211267606	No
chr16	102139	102760	620	17201958	22128170	0.0565	0.0502745028963473	0.00967741935483871	No
chr16	102761	103103	342	22128439	23848871	0.1482	0.148238531339089	0.0087719298245614	No
chr16	103104	103485	382	23999820	28330450	0.0403	0.0403063145021958	0.00261780104712042	No
chr16	103486	103511	26	28331310	28500788	0.2158	0.175408432402863	0.0384615384615385	No
chr16	103512	103530	19	28502824	28511211	0.4526	0.45263068432066	0.0526315789473684	No
chr16	103531	103548	18	28513329	28608422	0.223	0.222978187520686	0	No
chr16	103549	103557	9	28617015	28834633	-0.1552	-0.155245163697414	0	No
chr16	103558	104626	1069	28834633	31539563	0.1901	0.190058698604088	0.00467726847521048	No
chr16	104627	104645	19	31539776	31767492	0.1279	0.127886347855774	0	No
chr16	104646	104692	47	31767492	34318748	-0.0816	-0.0816113082133685	0.0638297872340425	No
chr16	104693	104699	7	34489565	34682319	0.3399	0.339898677980378	0	No
chr16	104700	104735	36	46508180	46652324	-0.1029	-0.102942564201342	0.0555555555555556	No
chr16	104736	104836	101	46655247	47117465	0.128	0.127951329257184	0	No
chr16	104837	104895	59	47117465	47703302	-0.0782	-0.0782305295533065	0	No
chr16	104896	105217	321	47722903	50809216	0.088	0.087976270014811	0.0155763239875389	No
chr16	105218	105219	2	50810034	50811911	-0.9567	-0.956707195423122	0.5	CNV
chr16	105220	105447	228	50813593	54320331	-0.0016	-0.00159403387202163	0.0219298245614035	No
chr16	105448	105449	2	54370886	54371258	1.4452	1.44517512771981	1	CNV
chr16	105450	105497	48	54509491	55565931	0.0676	0.0451529171066625	0.0625	No
chr16	105498	105499	2	55566679	55568435	-0.9052	-0.905185017773889	0	No
chr16	105500	105656	157	55571473	56548627	0.0105	0.0105008371448763	0	No
chr16	105657	106330	674	56553654	58752326	0.1088	0.107513319571717	0.00593471810089021	No
chr16	106331	106400	70	58752563	66432016	-0.0911	-0.0911316557720429	0	No
chr16	106401	107603	1203	66432293	70016391	0.1265	0.126540358804121	0.00415627597672485	No
chr16	107604	107616	13	70020282	70191012	-0.2419	-0.241938147921711	0	No
chr16	107617	107814	198	70284838	70789287	0.162	0.165961873038851	0.0202020202020202	No
chr16	107815	107899	85	70789807	71098700	0.0643	0.0643416886584894	0	No
chr16	107900	107918	19	71101186	71317299	-0.1925	-0.192524484162145	0	No
chr16	107919	107972	54	71317299	71571881	0.0137	0.0137319914102732	0	No
chr16	107973	108518	545	71571881	75688332	0.1123	0.114093037674655	0.0165137614678899	No
chr16	108519	108725	207	75690020	81124405	0.0018	0.00179509204488939	0	No
chr16	108726	108827	102	81129885	81685913	0.1447	0.144669281269894	0.0196078431372549	No
chr16	108828	108937	110	81691255	83949983	-0.0075	-0.00748884553976095	0.00909090909090909	No
chr16	108938	109443	506	83950901	87885513	0.1314	0.131315191304258	0.0118577075098814	No
chr16	109444	109445	2	87903041	87921657	0.9015	0.901502064085163	0.5	CNV
chr16	109446	109519	74	87935552	88593423	0.1514	0.151415569648556	0	No
chr16	109520	109525	6	88594373	88600335	-0.0468	-0.0467719855127724	0.166666666666667	No
chr16	109526	109529	4	88600335	88601399	-0.4141	-0.414056447556948	0.25	No
chr16	109530	109769	240	88620127	89268161	0.1697	0.169666396247519	0.00833333333333333	No
chr16	109770	109787	18	89287375	89341699	-0.0749	-0.074887182039923	0.0555555555555556	No
chr16	109788	110093	306	89344946	90124116	0.1803	0.180301179306979	0.0130718954248366	No
chr16	110094	110106	13	90124116	90142308	-0.1592	-0.159163059796901	0.0769230769230769	No
chr17	110107	110276	170	6006	1248485	0.1346	0.134626408706893	0.0176470588235294	No
chr17	110277	110279	3	1257609	1265408	0.9554	0.955429292866303	0.333333333333333	No
chr17	110280	110382	103	1268307	1544041	0.2036	0.203569773102475	0.0194174757281553	No
chr17	110383	110384	2	1546753	1547249	0.9233	0.923250923058547	0	No
chr17	110385	110510	126	1548081	1731326	0.1992	0.199174167482116	0.00793650793650794	No
chr17	110511	111180	670	1733285	4540644	0.1284	0.128416142547006	0.0119402985074627	No
chr17	111181	111262	82	4541869	4711521	0.2428	0.242810853128066	0	No
chr17	111263	111442	180	4711521	4929753	0.1532	0.153153055787477	0.00555555555555556	No
chr17	111443	111455	13	4929971	4937963	0.338	0.338002803185396	0	No
chr17	111456	111472	17	4994836	5036359	0.0883	0.0883254531643155	0	No
chr17	111473	111474	2	5037202	5039313	-0.6598	-0.659809540521296	0.5	CNV
chr17	111475	111814	339	5040960	6930367	0.094	0.096148188225079	0.00884955752212389	No
chr17	111815	111970	156	6930764	7210532	0.1701	0.170112213751026	0	No
chr17	111971	111975	5	7211784	7214886	-0.3378	-0.337832757911448	0.2	No
chr17	111976	112067	92	7214938	7297220	0.151	0.150968881908119	0	No
chr17	112068	112073	6	7297337	7311827	0.5268	0.526795346110534	0	No
chr17	112074	112767	694	7311827	8243370	0.1508	0.150833007127269	0.00288184438040346	No
chr17	112768	113091	324	8243370	10305149	0.0847	0.0846655573366222	0.00308641975308642	No
chr17	113092	113193	102	10307679	10447503	-0.0832	-0.08315047733256	0.00980392156862745	No
chr17	113194	113533	338	10448715	15406487	0.0351	0.0374362751350264	0.0177514792899408	No
chr17	113534	113536	3	15443852	15457018	0.7798	0.779843777976939	0.666666666666667	CNV
chr17	113537	113802	265	15475165	17106450	0.0569	0.0635331240517281	0.0415094339622641	No
chr17	113803	114656	852	17109099	25957812	0.1319	0.130864857564107	0.0105633802816901	No
chr17	114657	114659	3	25958196	25967964	0.8898	0.889777367900112	0.333333333333333	No
chr17	114660	115182	523	25973642	27441201	0.1261	0.126094702243181	0.00764818355640535	No
chr17	115183	115773	590	27441887	30434499	0.0491	0.0534801040283406	0.0169491525423729	No
chr17	115774	115783	10	30441086	30498238	0.4153	0.415330850550534	0	No
chr17	115784	116685	902	30500924	36485316	0.0582	0.0604801374942904	0.00997782705099778	No
chr17	116686	117422	737	36485316	38439546	0.1427	0.143808115289837	0.0108548168249661	No
chr17	117423	117504	80	38439776	38610274	0.0242	0.0241576721935272	0.0125	No
chr17	117505	117535	31	38612728	38711520	0.2255	0.225494620053112	0	No
chr17	117536	117749	214	38711520	39412670	0.0215	0.0214679680373191	0.0186915887850467	No
chr17	117750	117751	2	39422044	39422549	-4.3894	-4.38937326129851	1	CNV
chr17	117752	117880	129	39422616	39728026	0.0543	0.0128036546353649	0.0232558139534884	No
chr17	117881	118408	528	39728026	40927593	0.1797	0.179654737022074	0.00378787878787879	No
chr17	118409	118705	297	40928146	41953408	0.0893	0.0928987193091404	0.0168350168350168	No
chr17	118706	119278	573	41953408	43924358	0.1647	0.159147813305158	0.0087260034904014	No
chr17	119279	119306	28	44039723	44145082	0.3622	0.362177388746191	0.107142857142857	No
chr17	119307	119453	145	44159760	45700616	0.0544	0.0543721427869927	0.00689655172413793	No
chr17	119454	119609	154	45727247	46189592	0.484	0.48396003375447	0.00649350649350649	No
chr17	119610	119885	276	46189809	47388920	0.1175	0.117543597844907	0.0144927536231884	No
chr17	119886	119955	70	47389321	47788173	0.0725	0.0725477455970542	0	No
chr17	119956	119959	4	47788173	47793734	-0.4311	-0.431089764096352	0	No
chr17	119960	120550	591	47794911	49567803	0.0906	0.0905515319898322	0.00676818950930626	No
chr17	120551	120600	50	49708906	53111662	-0.0747	-0.0747160544433178	0	No
chr17	120601	120606	6	53120553	53122086	0.4204	0.420421747818343	0.333333333333333	No
chr17	120607	120668	62	53124316	54588339	-0.0691	-0.0690709336330448	0.032258064516129	No
chr17	120669	121161	492	54588339	57918687	0.0736	0.0735583791945306	0.00609756097560976	No
chr17	121162	121188	27	57937564	58027922	0.3028	0.302843699887941	0.0740740740740741	No
chr17	121189	122202	1010	58029652	66872937	0.0465	0.0465223757799713	0.0178217821782178	No
chr17	122203	122404	202	66873714	68129541	-0.1047	-0.104683660665454	0.0198019801980198	No
chr17	122405	122484	79	68171213	71248991	0.0568	0.0567992858539138	0	No
chr17	122485	123593	1105	71250089	74559820	0.1627	0.161691908941319	0.00633484162895928	No
chr17	123594	123595	2	74560100	74560626	1.0633	1.0632530950899	1	CNV
chr17	123596	125148	1550	74560740	81083688	0.1472	0.145979505503419	0.00645161290322581	No
chr18	125149	126856	1705	158412	24433101	0.022	0.0230570834915825	0.0158357771260997	No
chr18	126857	127112	256	24433101	29488384	-0.0799	-0.0798550322357611	0	No
chr18	127113	127137	25	29488731	29652092	0.1645	0.164465020989744	0.04	No
chr18	127138	127340	203	29652147	32721144	-0.0601	-0.060072710474968	0	No
chr18	127341	127376	36	32721144	32838005	0.0297	0.0296759822339924	0.0277777777777778	No
chr18	127377	127379	3	32838866	32843324	0.669	0.668973934220401	0.333333333333333	No
chr18	127380	127609	230	32843504	34833985	0.0057	0.00568142279347239	0.00869565217391304	No
chr18	127610	127613	4	34838983	34850836	0.5808	0.580789378270559	0	No
chr18	127614	128398	785	34852876	48723477	0.0109	0.011775630597246	0.00636942675159236	No
chr18	128399	128425	27	48723477	50985899	-0.2894	-0.289441462795822	0	No
chr18	128426	128577	152	50994155	53303126	-0.0404	-0.0403810051751201	0	No
chr18	128578	128580	3	53695992	53724006	-0.6574	-0.657363595038427	0.333333333333333	No
chr18	128581	128851	271	53727235	56274700	-0.0206	-0.0205637642978435	0	No
chr18	128852	128853	2	56278871	56338843	0.7716	0.7716331638362	0.5	CNV
chr18	128854	129079	226	56338843	59895788	0.0113	0.0112551229353524	0.00442477876106195	No
chr18	129080	129082	3	59898376	59912143	-0.7466	-0.746558327836764	0.333333333333333	No
chr18	129083	129261	178	59919838	61172321	0.039	0.0389985395580497	0.00561797752808989	No
chr18	129262	129477	216	61223391	66504707	-0.1131	-0.113088864379351	0.00462962962962963	No
chr18	129478	129482	5	66505927	66513705	-0.6463	-0.646278075749702	0.4	CNV
chr18	129483	129625	143	66541920	71807636	-0.0977	-0.0976735393389975	0.013986013986014	No
chr18	129626	130023	398	71814937	78005367	0.0457	0.045698346436919	0.00251256281407035	No
chr19	130024	130403	376	281407	1207214	0.2245	0.220542380602856	0.0345744680851064	No
chr19	130404	130502	99	1218365	1440344	0.0792	0.0885385066660234	0.0404040404040404	No
chr19	130503	130614	112	1452945	1650386	0.2363	0.231787627762518	0.0446428571428571	No
chr19	130615	130616	2	1753691	1754188	-0.566	-0.566005499392444	0.5	CNV
chr19	130617	130746	130	1754188	2098524	0.252	0.252048906036875	0.0307692307692308	No
chr19	130747	130835	88	2098763	2246987	0.1032	0.103156848403585	0	No
chr19	130836	130931	96	2247547	2444554	0.2347	0.234743555791364	0	No
chr19	130932	130943	12	2456634	2538768	-0.0577	-0.0577159639390389	0.0833333333333333	No
chr19	130944	130946	3	2557040	2576210	1.2448	1.24477340969493	0.666666666666667	CNV
chr19	130947	131077	131	2642882	3163013	0.1887	0.181685181177437	0.0229007633587786	No
chr19	131078	131127	50	3178862	3496740	-0.0985	-0.0984511580870533	0.02	No
chr19	131128	131296	169	3522924	3917782	0.237	0.236996920071601	0.0118343195266272	No
chr19	131297	131298	2	3918766	3920884	-0.6999	-0.699862071226073	0.5	CNV
chr19	131299	131624	325	3922004	4930835	0.2516	0.248741365996874	0.0215384615384615	No
chr19	131625	132548	924	4932672	8389485	0.1807	0.179389603525047	0.0119047619047619	No
chr19	132549	132661	113	8389485	8841919	0.2594	0.259391517691611	0	No
chr19	132662	132713	52	8841919	9008433	0.0204	0.0204261473656249	0	No
chr19	132714	132734	21	9009274	9024340	0.2412	0.241240262542569	0	No
chr19	132735	133004	270	9024452	9728452	0.0059	0.00587131583041309	0.0037037037037037	No
chr19	133005	133730	725	9728665	11725746	0.2164	0.220949929830566	0.0124137931034483	No
chr19	133731	133791	61	11727501	12017106	0.0928	0.0928368293721672	0.0327868852459016	No
chr19	133792	133793	2	12024129	12036019	0.8421	0.842091911990771	0.5	CNV
chr19	133794	133954	160	12037473	12574192	0.0713	0.0624784697367829	0.01875	No
chr19	133955	134264	309	12574192	13317588	0.2157	0.215722141735289	0.00647249190938511	No
chr19	134265	134270	6	13318134	13321604	0.6152	0.615174744722728	0.166666666666667	No
chr19	134271	134402	132	13322963	14049083	0.2203	0.220251638674029	0.00757575757575758	No
chr19	134403	134404	2	14063236	14064111	0.9278	0.927827378667178	0	No
chr19	134405	134893	489	14065150	15733114	0.1867	0.186663089449813	0.0122699386503067	No
chr19	134894	134967	74	15733864	16146441	0.042	0.0420137830700839	0	No
chr19	134968	135656	689	16146441	18256122	0.1992	0.199529318950934	0.0159651669085631	No
chr19	135657	135658	2	18256588	18257807	1.0269	1.02688980566896	0.5	CNV
chr19	135659	136211	553	18258185	19976867	0.2039	0.203876595162916	0.0180831826401447	No
chr19	136212	136418	204	19989407	23941666	0.056	0.0457835496691275	0.0196078431372549	No
chr19	136420	136428	9	24061635	24065323	1.1999	1.19985530600723	0.888888888888889	CNV
chr19	136429	136449	20	24097686	24362491	0.21	0.209966582582902	0.15	No
chr19	136450	136453	4	24362589	24363785	1.0766	1.07655548597098	1	CNV
chr19	136454	136922	468	29567030	35450501	0.0817	0.0816913915049231	0.0170940170940171	No
chr19	136923	137464	541	35451153	36674377	0.1697	0.169749443863477	0.00369685767097967	No
chr19	137465	137467	3	36674377	36686118	0.6372	0.63717363722047	0.333333333333333	No
chr19	137468	137699	231	36692783	37865180	0.0472	0.047185869564395	0	No
chr19	137700	137702	3	37870059	37875773	-0.6416	-0.641554641849077	0	No
chr19	137703	137911	208	37879191	38781355	0.0648	0.0647894163985375	0.00480769230769231	No
chr19	137912	138482	571	38782519	40366644	0.1922	0.192222552217878	0.00525394045534151	No
chr19	138483	138484	2	40367900	40405946	-1.5291	-3.69249373188772	1	CNV
chr19	138485	138509	25	40408459	40486429	0.1947	0.194734868486921	0.04	No
chr19	138510	138579	70	40486496	40595339	-0.0276	-0.0276036780660024	0	No
chr19	138580	138991	411	40697996	41950198	0.1964	0.198458469592749	0.0121654501216545	No
chr19	138992	139039	48	42027494	42351759	0.0406	0.0406232697595739	0.0208333333333333	No
chr19	139040	139354	314	42351759	43433887	0.1914	0.191380779349695	0.0127388535031847	No
chr19	139355	139356	2	43519402	43570796	-0.5407	-0.540745092422616	0.5	CNV
chr19	139357	139478	122	43857793	44237879	0.2294	0.237023663404029	0.0245901639344262	No
chr19	139479	139501	23	44238565	44303969	0.0259	0.0259296102646488	0	No
chr19	139502	139503	2	44306394	44319867	0.6321	0.632111384456864	0.5	CNV
chr19	139504	139709	206	44335421	45028281	-0.0187	-0.0186986813569334	0	No
chr19	139710	139799	90	45029096	45397394	0.1939	0.193862420789074	0.0111111111111111	No
chr19	139800	139806	7	45404082	45411224	0.5916	0.591571025715117	0	No
chr19	139807	140328	522	45411803	47152328	0.1939	0.193926832848474	0.00191570881226054	No
chr19	140329	140331	3	47152328	47153074	-0.5842	-0.584191845512812	0	No
chr19	140332	140715	383	47153775	48722286	0.2029	0.202874161473082	0.010443864229765	No
chr19	140716	140717	2	48724970	48727217	-0.8514	-0.851432091936176	0.5	CNV
chr19	140718	141753	1033	48733633	51170780	0.1974	0.195808339124593	0.0125847047434656	No
chr19	141754	141760	7	51170780	51172573	0.5908	0.590795779570861	0.142857142857143	No
chr19	141761	141802	42	51175153	51302496	0.1872	0.187171862446915	0	No
chr19	141803	142076	274	51302718	52249747	0.1074	0.107356745412629	0.00364963503649635	No
chr19	142077	142183	107	52249747	52660220	-0.0438	-0.0438382913285375	0.0186915887850467	No
chr19	142184	142444	260	52660220	54080250	0.064	0.0684490278475086	0.0307692307692308	No
chr19	142445	142749	303	54080290	54800044	0.1706	0.159891116439473	0.0198019801980198	No
chr19	142750	142752	3	54802022	54804828	-0.7338	-0.733836301966804	0	No
chr19	142753	142925	172	54818546	55385902	0.1627	0.16823461355045	0.0116279069767442	No
chr19	142926	142927	2	55386658	55397006	-0.6324	-0.632405117348587	0.5	CNV
chr19	142928	143166	238	55399302	55889508	0.1986	0.198608537226547	0.00840336134453781	No
chr19	143167	143168	2	55895164	55895684	-0.7711	-0.771121258969774	0	No
chr19	143169	143283	115	55897770	56164106	0.2268	0.226810053082433	0.00869565217391304	No
chr19	143284	143408	125	56166397	56573249	0.0805	0.0804666710207271	0.016	No
chr19	143409	143422	14	56599309	56693653	0.37	0.37002144922565	0	No
chr19	143423	143427	5	56694427	56702455	0.1066	0.106632824627473	0	No
chr19	143428	143519	92	56703265	57175134	-0.0297	-0.0297395644752816	0	No
chr19	143520	143525	6	57175134	57176866	0.4001	0.400136452039772	0	No
chr19	143526	143570	45	57285999	57647518	-0.0784	-0.0783775244089311	0	No
chr19	143571	143758	188	57648252	58153505	0.0362	0.0362417528822534	0	No
